rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
469,27-05-2005,4463,154,05-06-2005,1,15-02-2006
470,27-05-2005,1613,504,04-06-2005,1,15-02-2006
471,27-05-2005,2872,209,31-05-2005,2,15-02-2006
472,27-05-2005,1338,528,29-05-2005,1,15-02-2006
473,27-05-2005,802,105,05-06-2005,1,15-02-2006
474,27-05-2005,1474,274,31-05-2005,1,15-02-2006
475,27-05-2005,2520,159,28-05-2005,1,15-02-2006
476,27-05-2005,2451,543,03-06-2005,1,15-02-2006
477,27-05-2005,2437,161,02-06-2005,2,15-02-2006
478,27-05-2005,424,557,31-05-2005,2,15-02-2006
479,27-05-2005,2060,231,05-06-2005,2,15-02-2006
480,27-05-2005,2108,220,04-06-2005,2,15-02-2006
481,27-05-2005,72,445,30-05-2005,2,15-02-2006
482,27-05-2005,4178,546,01-06-2005,2,15-02-2006
483,27-05-2005,1510,32,28-05-2005,1,15-02-2006
484,27-05-2005,3115,491,29-05-2005,2,15-02-2006
485,27-05-2005,2392,105,28-05-2005,2,15-02-2006
486,27-05-2005,1822,398,28-05-2005,1,15-02-2006
487,28-05-2005,3774,569,28-05-2005,2,15-02-2006
488,28-05-2005,393,168,03-06-2005,2,15-02-2006
489,28-05-2005,1940,476,31-05-2005,2,15-02-2006
490,28-05-2005,3524,95,30-05-2005,2,15-02-2006
491,28-05-2005,1326,196,29-05-2005,2,15-02-2006
492,28-05-2005,1999,228,28-05-2005,1,15-02-2006
493,28-05-2005,184,501,30-05-2005,1,15-02-2006
494,28-05-2005,1850,64,02-06-2005,1,15-02-2006
495,28-05-2005,1007,526,29-05-2005,1,15-02-2006
496,28-05-2005,1785,56,04-06-2005,1,15-02-2006
497,28-05-2005,2636,20,03-06-2005,2,15-02-2006
498,28-05-2005,458,287,30-05-2005,2,15-02-2006
499,28-05-2005,2381,199,05-06-2005,2,15-02-2006
500,28-05-2005,4500,145,31-05-2005,1,15-02-2006
501,28-05-2005,601,162,30-05-2005,2,15-02-2006
502,28-05-2005,3131,179,31-05-2005,2,15-02-2006
503,28-05-2005,3005,288,28-05-2005,2,15-02-2006
504,28-05-2005,2086,170,30-05-2005,1,15-02-2006
505,28-05-2005,71,111,29-05-2005,1,15-02-2006
506,28-05-2005,667,469,05-06-2005,1,15-02-2006
507,28-05-2005,3621,421,02-06-2005,2,15-02-2006
508,28-05-2005,4179,434,05-06-2005,1,15-02-2006
509,28-05-2005,3416,147,31-05-2005,1,15-02-2006
510,28-05-2005,4338,113,30-05-2005,2,15-02-2006
511,28-05-2005,3827,296,03-06-2005,1,15-02-2006
512,28-05-2005,2176,231,05-06-2005,2,15-02-2006
513,28-05-2005,225,489,29-05-2005,1,15-02-2006
514,28-05-2005,1697,597,05-06-2005,2,15-02-2006
515,28-05-2005,3369,110,04-06-2005,2,15-02-2006
516,28-05-2005,4357,400,04-06-2005,1,15-02-2006
517,28-05-2005,234,403,29-05-2005,1,15-02-2006
518,28-05-2005,4087,480,30-05-2005,1,15-02-2006
519,28-05-2005,3564,245,03-06-2005,1,15-02-2006
520,28-05-2005,3845,161,04-06-2005,1,15-02-2006
521,28-05-2005,2397,374,28-05-2005,1,15-02-2006
522,28-05-2005,3195,382,31-05-2005,1,15-02-2006
523,28-05-2005,1905,138,31-05-2005,2,15-02-2006
524,28-05-2005,1962,223,31-05-2005,1,15-02-2006
525,28-05-2005,1817,14,06-06-2005,1,15-02-2006
526,28-05-2005,1387,408,30-05-2005,1,15-02-2006
527,28-05-2005,266,169,02-06-2005,1,15-02-2006
528,28-05-2005,1655,359,03-06-2005,2,15-02-2006
529,28-05-2005,2624,469,30-05-2005,1,15-02-2006
530,28-05-2005,3332,312,01-06-2005,2,15-02-2006
531,28-05-2005,1113,589,29-05-2005,2,15-02-2006
532,28-05-2005,2793,120,02-06-2005,1,15-02-2006
533,28-05-2005,4306,528,01-06-2005,2,15-02-2006
534,28-05-2005,992,184,06-06-2005,1,15-02-2006
535,28-05-2005,4209,307,31-05-2005,1,15-02-2006
536,28-05-2005,2962,514,03-06-2005,2,15-02-2006
537,28-05-2005,3095,315,05-06-2005,2,15-02-2006
538,28-05-2005,2262,110,02-06-2005,2,15-02-2006
539,28-05-2005,3427,161,30-05-2005,1,15-02-2006
540,28-05-2005,3321,119,06-06-2005,1,15-02-2006
541,28-05-2005,1662,535,02-06-2005,2,15-02-2006
542,28-05-2005,4444,261,03-06-2005,1,15-02-2006
543,28-05-2005,530,493,06-06-2005,2,15-02-2006
544,28-05-2005,2964,311,06-06-2005,1,15-02-2006
545,28-05-2005,1086,54,04-06-2005,2,15-02-2006
546,28-05-2005,487,20,01-06-2005,1,15-02-2006
547,28-05-2005,2065,506,06-06-2005,2,15-02-2006
548,28-05-2005,3704,450,05-06-2005,2,15-02-2006
549,28-05-2005,1818,159,02-06-2005,1,15-02-2006
550,28-05-2005,3632,432,06-06-2005,2,15-02-2006
551,28-05-2005,3119,315,02-06-2005,2,15-02-2006
552,28-05-2005,23,106,04-06-2005,2,15-02-2006
553,28-05-2005,1349,176,02-06-2005,2,15-02-2006
554,28-05-2005,1951,376,31-05-2005,2,15-02-2006
555,28-05-2005,4397,55,30-05-2005,2,15-02-2006
556,28-05-2005,1814,22,06-06-2005,2,15-02-2006
557,28-05-2005,158,444,03-06-2005,2,15-02-2006
558,28-05-2005,4163,442,06-06-2005,1,15-02-2006
559,28-05-2005,1227,572,05-06-2005,2,15-02-2006
560,28-05-2005,644,463,04-06-2005,2,15-02-2006
561,28-05-2005,928,77,05-06-2005,1,15-02-2006
562,28-05-2005,3390,102,02-06-2005,2,15-02-2006
563,28-05-2005,53,324,06-06-2005,1,15-02-2006
564,28-05-2005,2973,282,29-05-2005,1,15-02-2006
565,28-05-2005,1494,288,01-06-2005,1,15-02-2006
566,28-05-2005,4330,253,05-06-2005,1,15-02-2006
567,28-05-2005,3308,184,01-06-2005,2,15-02-2006
568,28-05-2005,2232,155,31-05-2005,1,15-02-2006
569,28-05-2005,4534,56,03-06-2005,2,15-02-2006
570,28-05-2005,1122,21,30-05-2005,1,15-02-2006
571,28-05-2005,4250,516,05-06-2005,1,15-02-2006
572,28-05-2005,1899,337,02-06-2005,2,15-02-2006
573,28-05-2005,4020,1,03-06-2005,1,15-02-2006
574,28-05-2005,3883,76,04-06-2005,1,15-02-2006
575,28-05-2005,4451,142,05-06-2005,1,15-02-2006
576,28-05-2005,1866,588,04-06-2005,2,15-02-2006
577,28-05-2005,375,6,01-06-2005,2,15-02-2006
578,28-05-2005,2938,173,02-06-2005,1,15-02-2006
579,28-05-2005,3481,181,02-06-2005,1,15-02-2006
580,28-05-2005,3515,17,01-06-2005,2,15-02-2006
581,28-05-2005,1380,186,04-06-2005,2,15-02-2006
582,28-05-2005,4579,198,29-05-2005,1,15-02-2006
583,28-05-2005,2679,386,04-06-2005,2,15-02-2006
584,28-05-2005,1833,69,01-06-2005,1,15-02-2006
585,28-05-2005,3544,490,03-06-2005,2,15-02-2006
586,28-05-2005,898,77,29-05-2005,1,15-02-2006
587,28-05-2005,1413,64,30-05-2005,2,15-02-2006
588,28-05-2005,95,89,29-05-2005,2,15-02-2006
589,28-05-2005,4231,308,03-06-2005,2,15-02-2006
590,28-05-2005,473,462,02-06-2005,1,15-02-2006
591,28-05-2005,377,19,29-05-2005,2,15-02-2006
592,28-05-2005,638,244,29-05-2005,1,15-02-2006
593,28-05-2005,1810,16,30-05-2005,2,15-02-2006
594,28-05-2005,2766,538,30-05-2005,1,15-02-2006
595,28-05-2005,595,294,05-06-2005,1,15-02-2006
596,28-05-2005,821,589,29-05-2005,1,15-02-2006
597,28-05-2005,4469,249,06-06-2005,2,15-02-2006
598,28-05-2005,599,159,03-06-2005,2,15-02-2006
599,28-05-2005,4136,393,01-06-2005,2,15-02-2006
600,28-05-2005,1567,332,03-06-2005,2,15-02-2006
601,28-05-2005,3225,429,04-06-2005,1,15-02-2006
602,28-05-2005,1300,590,05-06-2005,2,15-02-2006
603,28-05-2005,3248,537,29-05-2005,1,15-02-2006
604,28-05-2005,1585,426,03-06-2005,2,15-02-2006
605,28-05-2005,4232,501,01-06-2005,2,15-02-2006
606,28-05-2005,3509,299,04-06-2005,2,15-02-2006
607,28-05-2005,2561,554,30-05-2005,2,15-02-2006
608,28-05-2005,4254,494,04-06-2005,2,15-02-2006
609,28-05-2005,2944,150,05-06-2005,2,15-02-2006
610,28-05-2005,3642,500,02-06-2005,2,15-02-2006
611,28-05-2005,1230,580,31-05-2005,2,15-02-2006
612,28-05-2005,2180,161,30-05-2005,2,15-02-2006
613,28-05-2005,270,595,02-06-2005,1,15-02-2006
614,28-05-2005,280,307,04-06-2005,2,15-02-2006
615,28-05-2005,3397,533,03-06-2005,2,15-02-2006
616,28-05-2005,989,471,02-06-2005,1,15-02-2006
617,28-05-2005,4142,372,31-05-2005,2,15-02-2006
618,28-05-2005,4445,248,01-06-2005,1,15-02-2006
619,28-05-2005,2482,407,06-06-2005,2,15-02-2006
620,28-05-2005,2444,321,04-06-2005,1,15-02-2006
621,28-05-2005,1144,239,30-05-2005,1,15-02-2006
622,28-05-2005,2363,109,04-06-2005,1,15-02-2006
623,28-05-2005,1222,495,30-05-2005,1,15-02-2006
624,28-05-2005,3660,569,06-06-2005,1,15-02-2006
625,28-05-2005,2889,596,01-06-2005,1,15-02-2006
626,28-05-2005,452,584,01-06-2005,2,15-02-2006
627,28-05-2005,425,241,04-06-2005,2,15-02-2006
628,28-05-2005,2513,173,06-06-2005,2,15-02-2006
629,28-05-2005,1527,94,02-06-2005,2,15-02-2006
630,28-05-2005,1254,417,05-06-2005,2,15-02-2006
631,28-05-2005,2465,503,03-06-2005,2,15-02-2006
632,28-05-2005,1287,442,03-06-2005,1,15-02-2006
633,28-05-2005,58,360,03-06-2005,2,15-02-2006
634,28-05-2005,2630,428,05-06-2005,2,15-02-2006
635,28-05-2005,1648,42,06-06-2005,1,15-02-2006
636,28-05-2005,4213,239,04-06-2005,1,15-02-2006
637,28-05-2005,1581,250,29-05-2005,2,15-02-2006
638,28-05-2005,2685,372,02-06-2005,2,15-02-2006
639,28-05-2005,4204,198,29-05-2005,1,15-02-2006
640,28-05-2005,495,465,30-05-2005,1,15-02-2006
641,28-05-2005,3548,396,04-06-2005,1,15-02-2006
642,28-05-2005,140,157,01-06-2005,2,15-02-2006
643,28-05-2005,3105,240,31-05-2005,2,15-02-2006
644,28-05-2005,4304,316,04-06-2005,1,15-02-2006
645,28-05-2005,3128,505,05-06-2005,1,15-02-2006
646,28-05-2005,1922,185,31-05-2005,2,15-02-2006
647,28-05-2005,3435,569,01-06-2005,1,15-02-2006
648,28-05-2005,3476,253,03-06-2005,2,15-02-2006
649,28-05-2005,1781,197,05-06-2005,1,15-02-2006
650,28-05-2005,4384,281,29-05-2005,1,15-02-2006
651,28-05-2005,739,266,30-05-2005,1,15-02-2006
652,28-05-2005,1201,43,29-05-2005,2,15-02-2006
653,28-05-2005,126,327,04-06-2005,2,15-02-2006
654,28-05-2005,2312,23,30-05-2005,2,15-02-2006
655,28-05-2005,331,287,31-05-2005,2,15-02-2006
656,28-05-2005,2846,437,30-05-2005,1,15-02-2006
657,28-05-2005,848,65,01-06-2005,1,15-02-2006
658,28-05-2005,3226,103,06-06-2005,2,15-02-2006
659,28-05-2005,1382,207,31-05-2005,2,15-02-2006
660,28-05-2005,1414,578,30-05-2005,1,15-02-2006
661,28-05-2005,2247,51,02-06-2005,2,15-02-2006
662,28-05-2005,2968,166,01-06-2005,2,15-02-2006
663,28-05-2005,3997,176,02-06-2005,2,15-02-2006
664,28-05-2005,87,523,02-06-2005,2,15-02-2006
665,28-05-2005,1012,415,29-05-2005,1,15-02-2006
666,28-05-2005,3075,437,05-06-2005,2,15-02-2006
667,28-05-2005,797,596,31-05-2005,1,15-02-2006
668,28-05-2005,3528,484,29-05-2005,1,15-02-2006
669,28-05-2005,3677,313,03-06-2005,1,15-02-2006
670,28-05-2005,227,201,06-06-2005,2,15-02-2006
671,28-05-2005,1027,14,03-06-2005,2,15-02-2006
672,28-05-2005,697,306,06-06-2005,2,15-02-2006
673,28-05-2005,1769,468,01-06-2005,1,15-02-2006
674,28-05-2005,1150,87,01-06-2005,2,15-02-2006
675,28-05-2005,1273,338,01-06-2005,2,15-02-2006
676,28-05-2005,2329,490,29-05-2005,2,15-02-2006
677,28-05-2005,4558,194,05-06-2005,2,15-02-2006
678,28-05-2005,3741,269,03-06-2005,2,15-02-2006
679,28-05-2005,907,526,06-06-2005,2,15-02-2006
680,28-05-2005,4147,482,02-06-2005,2,15-02-2006
681,28-05-2005,3346,531,01-06-2005,1,15-02-2006
682,28-05-2005,3160,148,29-05-2005,2,15-02-2006
683,29-05-2005,2038,197,02-06-2005,1,15-02-2006
684,29-05-2005,3242,461,04-06-2005,2,15-02-2006
685,29-05-2005,1385,172,05-06-2005,2,15-02-2006
686,29-05-2005,2441,411,30-05-2005,1,15-02-2006
687,29-05-2005,1731,250,31-05-2005,1,15-02-2006
688,29-05-2005,4135,162,02-06-2005,1,15-02-2006
689,29-05-2005,742,571,03-06-2005,2,15-02-2006
690,29-05-2005,2646,85,06-06-2005,1,15-02-2006
691,29-05-2005,4034,433,07-06-2005,1,15-02-2006
692,29-05-2005,800,18,02-06-2005,2,15-02-2006
693,29-05-2005,635,190,03-06-2005,2,15-02-2006
694,29-05-2005,592,399,05-06-2005,1,15-02-2006
695,29-05-2005,4276,528,03-06-2005,1,15-02-2006
696,29-05-2005,2076,19,01-06-2005,1,15-02-2006
697,29-05-2005,3949,387,04-06-2005,2,15-02-2006
698,29-05-2005,1412,109,01-06-2005,1,15-02-2006
699,29-05-2005,130,246,04-06-2005,2,15-02-2006
700,29-05-2005,500,117,30-05-2005,1,15-02-2006
701,29-05-2005,372,112,03-06-2005,1,15-02-2006
702,29-05-2005,2556,475,30-05-2005,2,15-02-2006
703,29-05-2005,1123,269,03-06-2005,2,15-02-2006
704,29-05-2005,2628,330,06-06-2005,2,15-02-2006
705,29-05-2005,2809,257,30-05-2005,1,15-02-2006
706,29-05-2005,2278,60,04-06-2005,1,15-02-2006
707,29-05-2005,819,252,30-05-2005,1,15-02-2006
708,29-05-2005,3133,127,31-05-2005,2,15-02-2006
709,29-05-2005,2459,479,06-06-2005,1,15-02-2006
710,29-05-2005,194,518,03-06-2005,1,15-02-2006
711,29-05-2005,4581,215,31-05-2005,2,15-02-2006
712,29-05-2005,4191,313,30-05-2005,2,15-02-2006
713,29-05-2005,3664,507,07-06-2005,1,15-02-2006
714,29-05-2005,2010,452,01-06-2005,2,15-02-2006
715,29-05-2005,2030,545,05-06-2005,1,15-02-2006
716,29-05-2005,85,36,01-06-2005,2,15-02-2006
717,29-05-2005,1383,412,30-05-2005,2,15-02-2006
718,29-05-2005,1736,498,02-06-2005,1,15-02-2006
719,29-05-2005,267,245,01-06-2005,2,15-02-2006
720,29-05-2005,3687,480,06-06-2005,2,15-02-2006
721,29-05-2005,1116,44,31-05-2005,1,15-02-2006
722,29-05-2005,4540,259,06-06-2005,1,15-02-2006
723,29-05-2005,3407,309,30-05-2005,1,15-02-2006
724,29-05-2005,3770,416,05-06-2005,2,15-02-2006
725,29-05-2005,4088,245,03-06-2005,2,15-02-2006
726,29-05-2005,933,452,05-06-2005,2,15-02-2006
727,29-05-2005,1629,484,30-05-2005,1,15-02-2006
728,29-05-2005,242,551,03-06-2005,1,15-02-2006
729,29-05-2005,1688,323,04-06-2005,2,15-02-2006
730,29-05-2005,3473,197,06-06-2005,1,15-02-2006
731,29-05-2005,4124,5,30-05-2005,1,15-02-2006
732,29-05-2005,2530,447,30-05-2005,2,15-02-2006
733,29-05-2005,2951,363,05-06-2005,1,15-02-2006
734,29-05-2005,3084,538,03-06-2005,2,15-02-2006
735,29-05-2005,3421,454,07-06-2005,1,15-02-2006
736,29-05-2005,3689,276,05-06-2005,2,15-02-2006
737,29-05-2005,769,589,04-06-2005,2,15-02-2006
738,29-05-2005,2284,256,06-06-2005,2,15-02-2006
739,29-05-2005,1183,84,06-06-2005,2,15-02-2006
740,29-05-2005,600,89,04-06-2005,2,15-02-2006
741,29-05-2005,3189,495,04-06-2005,1,15-02-2006
742,29-05-2005,273,483,05-06-2005,1,15-02-2006
743,29-05-2005,2528,548,06-06-2005,2,15-02-2006
744,29-05-2005,3722,420,01-06-2005,2,15-02-2006
745,29-05-2005,581,152,01-06-2005,1,15-02-2006
746,29-05-2005,4272,130,02-06-2005,2,15-02-2006
747,29-05-2005,1993,291,05-06-2005,1,15-02-2006
748,29-05-2005,2803,7,03-06-2005,1,15-02-2006
749,29-05-2005,1146,375,31-05-2005,2,15-02-2006
750,29-05-2005,730,269,30-05-2005,1,15-02-2006
751,29-05-2005,2711,53,02-06-2005,1,15-02-2006
752,29-05-2005,1720,126,04-06-2005,1,15-02-2006
753,29-05-2005,1021,135,05-06-2005,2,15-02-2006
754,29-05-2005,734,281,04-06-2005,2,15-02-2006
755,29-05-2005,3090,576,01-06-2005,2,15-02-2006
756,29-05-2005,3152,201,04-06-2005,1,15-02-2006
757,29-05-2005,1067,435,07-06-2005,1,15-02-2006
758,29-05-2005,1191,563,01-06-2005,2,15-02-2006
759,29-05-2005,2367,179,07-06-2005,2,15-02-2006
760,29-05-2005,3250,77,02-06-2005,1,15-02-2006
761,29-05-2005,2342,58,03-06-2005,2,15-02-2006
762,29-05-2005,3683,146,06-06-2005,1,15-02-2006
763,29-05-2005,2022,50,31-05-2005,1,15-02-2006
764,29-05-2005,1069,149,31-05-2005,1,15-02-2006
765,29-05-2005,515,69,02-06-2005,1,15-02-2006
766,29-05-2005,2154,383,06-06-2005,1,15-02-2006
767,29-05-2005,687,67,02-06-2005,2,15-02-2006
768,29-05-2005,2895,566,07-06-2005,2,15-02-2006
769,29-05-2005,1523,575,01-06-2005,1,15-02-2006
770,29-05-2005,2491,405,07-06-2005,2,15-02-2006
771,29-05-2005,353,476,01-06-2005,2,15-02-2006
772,29-05-2005,3319,556,06-06-2005,1,15-02-2006
773,29-05-2005,245,563,07-06-2005,1,15-02-2006
774,29-05-2005,1188,575,01-06-2005,1,15-02-2006
775,29-05-2005,1197,124,30-05-2005,2,15-02-2006
776,29-05-2005,4339,113,03-06-2005,1,15-02-2006
777,29-05-2005,451,360,03-06-2005,2,15-02-2006
778,29-05-2005,1816,535,05-06-2005,1,15-02-2006
779,29-05-2005,533,105,06-06-2005,1,15-02-2006
780,29-05-2005,1919,300,06-06-2005,1,15-02-2006
781,29-05-2005,88,313,30-05-2005,1,15-02-2006
782,29-05-2005,2255,596,02-06-2005,2,15-02-2006
783,29-05-2005,3046,53,06-06-2005,2,15-02-2006
784,29-05-2005,2936,352,01-06-2005,2,15-02-2006
785,29-05-2005,39,72,30-05-2005,1,15-02-2006
786,29-05-2005,2637,439,07-06-2005,2,15-02-2006
787,29-05-2005,3919,27,07-06-2005,2,15-02-2006
788,29-05-2005,763,562,31-05-2005,1,15-02-2006
789,29-05-2005,708,553,06-06-2005,1,15-02-2006
790,29-05-2005,2858,593,02-06-2005,2,15-02-2006
791,29-05-2005,1554,284,01-06-2005,1,15-02-2006
792,29-05-2005,2841,261,31-05-2005,1,15-02-2006
793,29-05-2005,379,528,06-06-2005,2,15-02-2006
794,29-05-2005,1995,50,05-06-2005,1,15-02-2006
795,29-05-2005,609,551,01-06-2005,2,15-02-2006
796,29-05-2005,2697,26,03-06-2005,2,15-02-2006
797,29-05-2005,1446,244,03-06-2005,1,15-02-2006
798,29-05-2005,1102,134,01-06-2005,2,15-02-2006
799,29-05-2005,1713,429,05-06-2005,1,15-02-2006
800,29-05-2005,441,472,30-05-2005,1,15-02-2006
801,29-05-2005,1642,402,04-06-2005,2,15-02-2006
802,29-05-2005,785,350,31-05-2005,2,15-02-2006
803,29-05-2005,1602,32,30-05-2005,2,15-02-2006
804,29-05-2005,3909,171,06-06-2005,1,15-02-2006
805,29-05-2005,3132,232,07-06-2005,2,15-02-2006
806,29-05-2005,2386,435,31-05-2005,2,15-02-2006
807,29-05-2005,2195,235,03-06-2005,2,15-02-2006
808,29-05-2005,1928,104,06-06-2005,2,15-02-2006
809,29-05-2005,2114,222,05-06-2005,2,15-02-2006
810,29-05-2005,2533,346,04-06-2005,2,15-02-2006
811,29-05-2005,4419,401,02-06-2005,2,15-02-2006
812,29-05-2005,1099,225,30-05-2005,2,15-02-2006
813,29-05-2005,4554,344,05-06-2005,1,15-02-2006
814,29-05-2005,1572,134,07-06-2005,1,15-02-2006
815,29-05-2005,3757,14,03-06-2005,1,15-02-2006
816,29-05-2005,630,474,06-06-2005,2,15-02-2006
817,29-05-2005,186,554,31-05-2005,1,15-02-2006
818,29-05-2005,4106,321,02-06-2005,2,15-02-2006
819,29-05-2005,623,511,02-06-2005,2,15-02-2006
820,29-05-2005,2584,22,07-06-2005,2,15-02-2006
821,29-05-2005,3380,348,04-06-2005,1,15-02-2006
822,29-05-2005,2634,480,07-06-2005,1,15-02-2006
823,29-05-2005,3249,441,30-05-2005,1,15-02-2006
824,29-05-2005,3518,357,31-05-2005,1,15-02-2006
825,29-05-2005,712,371,04-06-2005,2,15-02-2006
826,29-05-2005,2263,207,08-06-2005,1,15-02-2006
827,29-05-2005,62,573,06-06-2005,1,15-02-2006
828,29-05-2005,2468,217,30-05-2005,1,15-02-2006
829,29-05-2005,1684,371,06-06-2005,1,15-02-2006
830,29-05-2005,3464,3,01-06-2005,1,15-02-2006
831,29-05-2005,3912,509,06-06-2005,1,15-02-2006
832,29-05-2005,1381,159,07-06-2005,2,15-02-2006
833,29-05-2005,2898,417,02-06-2005,1,15-02-2006
834,29-05-2005,3628,84,30-05-2005,2,15-02-2006
835,29-05-2005,299,381,02-06-2005,1,15-02-2006
836,29-05-2005,3140,368,31-05-2005,2,15-02-2006
837,30-05-2005,977,172,02-06-2005,2,15-02-2006
838,30-05-2005,2859,504,06-06-2005,2,15-02-2006
839,30-05-2005,1886,337,08-06-2005,1,15-02-2006
840,30-05-2005,4049,79,31-05-2005,2,15-02-2006
841,30-05-2005,4318,387,02-06-2005,1,15-02-2006
842,30-05-2005,2328,238,01-06-2005,1,15-02-2006
843,30-05-2005,2214,313,31-05-2005,2,15-02-2006
844,30-05-2005,536,429,01-06-2005,1,15-02-2006
845,30-05-2005,2001,72,07-06-2005,1,15-02-2006
846,30-05-2005,938,49,01-06-2005,2,15-02-2006
847,30-05-2005,4387,380,06-06-2005,2,15-02-2006
848,30-05-2005,1363,436,05-06-2005,1,15-02-2006
849,30-05-2005,2424,449,07-06-2005,1,15-02-2006
850,30-05-2005,2390,517,31-05-2005,1,15-02-2006
851,30-05-2005,2780,530,06-06-2005,1,15-02-2006
852,30-05-2005,1622,549,01-06-2005,1,15-02-2006
853,30-05-2005,3693,122,01-06-2005,1,15-02-2006
854,30-05-2005,921,369,01-06-2005,2,15-02-2006
855,30-05-2005,2527,406,03-06-2005,2,15-02-2006
856,30-05-2005,3969,53,07-06-2005,1,15-02-2006
857,30-05-2005,2569,204,02-06-2005,2,15-02-2006
858,30-05-2005,1258,358,01-06-2005,1,15-02-2006
859,30-05-2005,3032,79,02-06-2005,2,15-02-2006
860,30-05-2005,578,276,08-06-2005,1,15-02-2006
861,30-05-2005,3711,502,06-06-2005,1,15-02-2006
862,30-05-2005,1186,328,03-06-2005,1,15-02-2006
863,30-05-2005,3999,379,05-06-2005,2,15-02-2006
864,30-05-2005,2777,544,06-06-2005,1,15-02-2006
865,30-05-2005,3183,154,07-06-2005,2,15-02-2006
866,30-05-2005,2867,8,08-06-2005,1,15-02-2006
867,30-05-2005,3389,99,01-06-2005,1,15-02-2006
868,30-05-2005,3604,28,31-05-2005,1,15-02-2006
869,30-05-2005,3399,296,03-06-2005,2,15-02-2006
870,30-05-2005,2903,391,06-06-2005,1,15-02-2006
871,30-05-2005,4573,303,04-06-2005,2,15-02-2006
872,30-05-2005,3904,548,06-06-2005,1,15-02-2006
873,30-05-2005,4568,375,07-06-2005,2,15-02-2006
874,30-05-2005,363,52,01-06-2005,1,15-02-2006
875,30-05-2005,1428,326,06-06-2005,2,15-02-2006
876,30-05-2005,1471,339,07-06-2005,2,15-02-2006
877,30-05-2005,886,9,02-06-2005,1,15-02-2006
878,30-05-2005,4265,323,07-06-2005,1,15-02-2006
879,30-05-2005,4021,482,05-06-2005,2,15-02-2006
880,30-05-2005,1819,460,02-06-2005,2,15-02-2006
881,30-05-2005,602,242,02-06-2005,1,15-02-2006
882,30-05-2005,3841,477,02-06-2005,1,15-02-2006
883,30-05-2005,2271,399,07-06-2005,2,15-02-2006
884,30-05-2005,4079,17,31-05-2005,1,15-02-2006
885,30-05-2005,646,62,03-06-2005,2,15-02-2006
886,30-05-2005,4356,393,01-06-2005,2,15-02-2006
887,30-05-2005,2727,16,01-06-2005,2,15-02-2006
888,30-05-2005,387,128,06-06-2005,1,15-02-2006
889,30-05-2005,1299,114,31-05-2005,2,15-02-2006
890,30-05-2005,1464,349,01-06-2005,1,15-02-2006
891,30-05-2005,2611,391,08-06-2005,1,15-02-2006
892,30-05-2005,471,274,05-06-2005,1,15-02-2006
893,30-05-2005,3260,502,07-06-2005,2,15-02-2006
894,30-05-2005,1118,400,07-06-2005,1,15-02-2006
895,30-05-2005,2744,192,05-06-2005,1,15-02-2006
896,30-05-2005,2817,207,05-06-2005,2,15-02-2006
897,30-05-2005,1334,432,08-06-2005,1,15-02-2006
898,30-05-2005,3497,384,01-06-2005,2,15-02-2006
899,30-05-2005,1096,156,06-06-2005,2,15-02-2006
900,30-05-2005,3543,586,07-06-2005,1,15-02-2006
901,30-05-2005,760,259,02-06-2005,1,15-02-2006
902,30-05-2005,1514,561,07-06-2005,1,15-02-2006
903,30-05-2005,2423,197,03-06-2005,1,15-02-2006
904,30-05-2005,2466,44,05-06-2005,2,15-02-2006
905,30-05-2005,4372,50,06-06-2005,1,15-02-2006
906,30-05-2005,1862,549,07-06-2005,2,15-02-2006
907,30-05-2005,3320,506,02-06-2005,1,15-02-2006
908,30-05-2005,4427,85,03-06-2005,1,15-02-2006
909,30-05-2005,3775,486,08-06-2005,1,15-02-2006
910,30-05-2005,2601,374,04-06-2005,1,15-02-2006
911,30-05-2005,1404,366,07-06-2005,2,15-02-2006
912,30-05-2005,3200,390,31-05-2005,2,15-02-2006
913,30-05-2005,3213,369,07-06-2005,2,15-02-2006
914,30-05-2005,1393,596,04-06-2005,2,15-02-2006
915,30-05-2005,1859,115,02-06-2005,1,15-02-2006
916,30-05-2005,1290,6,31-05-2005,1,15-02-2006
917,30-05-2005,3629,385,02-06-2005,1,15-02-2006
918,30-05-2005,818,197,31-05-2005,2,15-02-2006
919,30-05-2005,4052,374,02-06-2005,2,15-02-2006
920,30-05-2005,3860,584,02-06-2005,2,15-02-2006
921,30-05-2005,1827,508,03-06-2005,2,15-02-2006
922,30-05-2005,2442,550,08-06-2005,2,15-02-2006
923,30-05-2005,1884,37,05-06-2005,1,15-02-2006
924,30-05-2005,3279,293,04-06-2005,1,15-02-2006
925,30-05-2005,3203,137,02-06-2005,2,15-02-2006
926,30-05-2005,4327,76,01-06-2005,2,15-02-2006
927,30-05-2005,1158,167,31-05-2005,2,15-02-2006
928,30-05-2005,246,79,05-06-2005,2,15-02-2006
929,30-05-2005,4296,536,06-06-2005,1,15-02-2006
930,30-05-2005,2835,141,04-06-2005,2,15-02-2006
931,30-05-2005,3384,421,31-05-2005,1,15-02-2006
932,30-05-2005,719,198,31-05-2005,2,15-02-2006
933,30-05-2005,3672,66,01-06-2005,1,15-02-2006
934,30-05-2005,3595,60,08-06-2005,2,15-02-2006
935,30-05-2005,2421,256,02-06-2005,1,15-02-2006
936,30-05-2005,901,469,07-06-2005,1,15-02-2006
